criterion,max_depth,max_features,min_samples_leaf,min_samples_split,random_state,splitter,score
entropy,24,sqrt,4,4,128,random,0.6589067052525291
entropy,24,sqrt,4,8,128,best,0.658338957811296
entropy,24,sqrt,4,8,128,random,0.6589067052525291
entropy,24,sqrt,4,16,128,best,0.6599783216688173
entropy,24,sqrt,4,16,128,random,0.6633456734319684
entropy,24,sqrt,4,32,128,best,0.6614981474075748
entropy,24,sqrt,4,32,128,random,0.6618476716928268
entropy,24,sqrt,4,64,128,best,0.6587199040516868
entropy,24,sqrt,4,64,128,random,0.6617967903902695
entropy,24,sqrt,4,128,128,best,0.6540705083052173
entropy,24,sqrt,4,128,128,random,0.6614942484404269
entropy,24,sqrt,4,256,128,best,0.648177829306657
entropy,24,sqrt,4,256,128,random,0.6544866996893975
entropy,24,sqrt,8,1,128,best,0.6593131953397469
entropy,24,sqrt,8,1,128,random,0.6547923896307543
entropy,24,sqrt,8,2,128,best,0.6593131953397469
entropy,24,sqrt,8,2,128,random,0.6547923896307543
entropy,24,sqrt,8,4,128,best,0.6593131953397469
entropy,24,sqrt,8,4,128,random,0.6547923896307543
entropy,24,sqrt,8,8,128,best,0.6593131953397469
entropy,24,sqrt,8,8,128,random,0.6547923896307543
entropy,24,sqrt,8,16,128,best,0.6593131953397469
entropy,24,sqrt,8,16,128,random,0.6547923896307543
entropy,24,sqrt,8,32,128,best,0.6605719612015205
entropy,24,sqrt,8,32,128,random,0.6625256919276074
entropy,24,sqrt,8,64,128,best,0.6613583992771362
entropy,24,sqrt,8,64,128,random,0.657421999453155
entropy,24,sqrt,8,128,128,best,0.6585211264300194
entropy,24,sqrt,8,128,128,random,0.6594056879976083
entropy,24,sqrt,8,256,128,best,0.6481504689222258
entropy,24,sqrt,8,256,128,random,0.6580094309991039
entropy,24,sqrt,16,1,128,best,0.6566797900196084
entropy,24,sqrt,16,1,128,random,0.661887394832815
entropy,24,sqrt,16,2,128,best,0.6566797900196084
entropy,24,sqrt,16,2,128,random,0.661887394832815
entropy,24,sqrt,16,4,128,best,0.6566797900196084
entropy,24,sqrt,16,4,128,random,0.661887394832815
entropy,24,sqrt,16,8,128,best,0.6566797900196084
entropy,24,sqrt,16,8,128,random,0.661887394832815
entropy,24,sqrt,16,16,128,best,0.6566797900196084
entropy,24,sqrt,16,16,128,random,0.661887394832815
entropy,24,sqrt,16,32,128,best,0.6566797900196084
entropy,24,sqrt,16,32,128,random,0.661887394832815
entropy,24,sqrt,16,64,128,best,0.6539297298678273
entropy,24,sqrt,16,64,128,random,0.6584165392250886
entropy,24,sqrt,16,128,128,best,0.6543722600501979
entropy,24,sqrt,16,128,128,random,0.6596936571255835
entropy,24,sqrt,16,256,128,best,0.6492529541525134
entropy,24,sqrt,16,256,128,random,0.6575731651719149
entropy,24,sqrt,32,1,128,best,0.6507768502658403
entropy,24,sqrt,32,1,128,random,0.6539828238749652
entropy,24,sqrt,32,2,128,best,0.6507768502658403
entropy,24,sqrt,32,2,128,random,0.6539828238749652
entropy,24,sqrt,32,4,128,best,0.6507768502658403
entropy,24,sqrt,32,4,128,random,0.6539828238749652
entropy,24,sqrt,32,8,128,best,0.6507768502658403
entropy,24,sqrt,32,8,128,random,0.6539828238749652
entropy,24,sqrt,32,16,128,best,0.6507768502658403
entropy,24,sqrt,32,16,128,random,0.6539828238749652
entropy,24,sqrt,32,32,128,best,0.6507768502658403
entropy,24,sqrt,32,32,128,random,0.6539828238749652
entropy,24,sqrt,32,64,128,best,0.6507768502658403
entropy,24,sqrt,32,64,128,random,0.6539828238749652
entropy,24,sqrt,32,128,128,best,0.6466921093994107
entropy,24,sqrt,32,128,128,random,0.6521959300172102
entropy,24,sqrt,32,256,128,best,0.6467929247245642
entropy,24,sqrt,32,256,128,random,0.6425115576993504
entropy,24,sqrt,64,1,128,best,0.6458896411249345
entropy,24,sqrt,64,1,128,random,0.6359562362161304
entropy,24,sqrt,64,2,128,best,0.6458896411249345
entropy,24,sqrt,64,2,128,random,0.6359562362161304
entropy,24,sqrt,64,4,128,best,0.6458896411249345
entropy,24,sqrt,64,4,128,random,0.6359562362161304
entropy,24,sqrt,64,8,128,best,0.6458896411249345
entropy,24,sqrt,64,8,128,random,0.6359562362161304
entropy,24,sqrt,64,16,128,best,0.6458896411249345
entropy,24,sqrt,64,16,128,random,0.6359562362161304
entropy,24,sqrt,64,32,128,best,0.6458896411249345
entropy,24,sqrt,64,32,128,random,0.6359562362161304
entropy,24,sqrt,64,64,128,best,0.6458896411249345
entropy,24,sqrt,64,64,128,random,0.6359562362161304
entropy,24,sqrt,64,128,128,best,0.6458896411249345
entropy,24,sqrt,64,128,128,random,0.6359562362161304
entropy,24,sqrt,64,256,128,best,0.6391515294057425
entropy,24,sqrt,64,256,128,random,0.6493916473414283
entropy,24,sqrt,128,1,128,best,0.6358612519798195
entropy,24,sqrt,128,1,128,random,0.6370537380210386
entropy,24,sqrt,128,2,128,best,0.6358612519798195
entropy,24,sqrt,128,2,128,random,0.6370537380210386
entropy,24,sqrt,128,4,128,best,0.6358612519798195
entropy,24,sqrt,128,4,128,random,0.6370537380210386
entropy,24,sqrt,128,8,128,best,0.6358612519798195
entropy,24,sqrt,128,8,128,random,0.6370537380210386
entropy,24,sqrt,128,16,128,best,0.6358612519798195
entropy,24,sqrt,128,16,128,random,0.6370537380210386
entropy,24,sqrt,128,32,128,best,0.6358612519798195
entropy,24,sqrt,128,32,128,random,0.6370537380210386
entropy,24,sqrt,128,64,128,best,0.6358612519798195
entropy,24,sqrt,128,64,128,random,0.6370537380210386
entropy,24,sqrt,128,128,128,best,0.6358612519798195
entropy,24,sqrt,128,128,128,random,0.6370537380210386
entropy,24,sqrt,128,256,128,best,0.6358612519798195
entropy,24,sqrt,128,256,128,random,0.6370537380210386
entropy,24,sqrt,256,1,128,best,0.6203786864159619
entropy,24,sqrt,256,1,128,random,0.6277572874560741
entropy,24,sqrt,256,2,128,best,0.6203786864159619
entropy,24,sqrt,256,2,128,random,0.6277572874560741
entropy,24,sqrt,256,4,128,best,0.6203786864159619
entropy,24,sqrt,256,4,128,random,0.6277572874560741
entropy,24,sqrt,256,8,128,best,0.6203786864159619
entropy,24,sqrt,256,8,128,random,0.6277572874560741
entropy,24,sqrt,256,16,128,best,0.6203786864159619
entropy,24,sqrt,256,16,128,random,0.6277572874560741
entropy,24,sqrt,256,32,128,best,0.6203786864159619
entropy,24,sqrt,256,32,128,random,0.6277572874560741
entropy,24,sqrt,256,64,128,best,0.6203786864159619
entropy,24,sqrt,256,64,128,random,0.6277572874560741
entropy,24,sqrt,256,128,128,best,0.6203786864159619
entropy,24,sqrt,256,128,128,random,0.6277572874560741
entropy,24,sqrt,256,256,128,best,0.6203786864159619
entropy,24,sqrt,256,256,128,random,0.6277572874560741
entropy,24,log2,1,1,128,best,0.6433091423883949
entropy,24,log2,1,1,128,random,0.6315575496649682
entropy,24,log2,1,2,128,best,0.6433091423883949
entropy,24,log2,1,2,128,random,0.6315575496649682
entropy,24,log2,1,4,128,best,0.6457890392842408
entropy,24,log2,1,4,128,random,0.6304562534161772
entropy,24,log2,1,8,128,best,0.6480374746132976
entropy,24,log2,1,8,128,random,0.6390380895614202
entropy,24,log2,1,16,128,best,0.652717212366751
entropy,24,log2,1,16,128,random,0.6390376826121626
entropy,24,log2,1,32,128,best,0.6466148385008763
entropy,24,log2,1,32,128,random,0.6400875827105205
entropy,24,log2,1,64,128,best,0.6517191836546893
entropy,24,log2,1,64,128,random,0.6357365850654731
entropy,24,log2,1,128,128,best,0.639622945967694
entropy,24,log2,1,128,128,random,0.6233056210040285
entropy,24,log2,1,256,128,best,0.64276541290655
entropy,24,log2,1,256,128,random,0.6312736566212201
entropy,24,log2,2,1,128,best,0.6517916862603882
entropy,24,log2,2,1,128,random,0.632929985233917
entropy,24,log2,2,2,128,best,0.6517916862603882
entropy,24,log2,2,2,128,random,0.632929985233917
entropy,24,log2,2,4,128,best,0.6517916862603882
entropy,24,log2,2,4,128,random,0.632929985233917
entropy,24,log2,2,8,128,best,0.650513010140636
entropy,24,log2,2,8,128,random,0.6318388820112455
entropy,24,log2,2,16,128,best,0.6480795278201334
entropy,24,log2,2,16,128,random,0.6381815297451109
entropy,24,log2,2,32,128,best,0.6478914918449292
entropy,24,log2,2,32,128,random,0.6341240683454856
entropy,24,log2,2,64,128,best,0.6497500443946619
entropy,24,log2,2,64,128,random,0.63668215350676
entropy,24,log2,2,128,128,best,0.6447940710824763
entropy,24,log2,2,128,128,random,0.6227219794942453
entropy,24,log2,2,256,128,best,0.6439036620163456
entropy,24,log2,2,256,128,random,0.6207173999252477
entropy,24,log2,4,1,128,best,0.643185158321047
entropy,24,log2,4,1,128,random,0.6272967836917525
entropy,24,log2,4,2,128,best,0.643185158321047
entropy,24,log2,4,2,128,random,0.6272967836917525
entropy,24,log2,4,4,128,best,0.643185158321047
entropy,24,log2,4,4,128,random,0.6272967836917525
entropy,24,log2,4,8,128,best,0.643185158321047
entropy,24,log2,4,8,128,random,0.6272967836917525
entropy,24,log2,4,16,128,best,0.647684329919354
entropy,24,log2,4,16,128,random,0.6298457950976682
entropy,24,log2,4,32,128,best,0.6469840849399805
entropy,24,log2,4,32,128,random,0.6391724048707628
entropy,24,log2,4,64,128,best,0.6464617152992697
entropy,24,log2,4,64,128,random,0.634371792376638
entropy,24,log2,4,128,128,best,0.6424411181125887
entropy,24,log2,4,128,128,random,0.6265908913418947
entropy,24,log2,4,256,128,best,0.6326680252012186
entropy,24,log2,4,256,128,random,0.6266085680070507
entropy,24,log2,8,1,128,best,0.6459869280749362
entropy,24,log2,8,1,128,random,0.6380644397699978
entropy,24,log2,8,2,128,best,0.6459869280749362
entropy,24,log2,8,2,128,random,0.6380644397699978
entropy,24,log2,8,4,128,best,0.6459869280749362
entropy,24,log2,8,4,128,random,0.6380644397699978
entropy,24,log2,8,8,128,best,0.6459869280749362
entropy,24,log2,8,8,128,random,0.6380644397699978
entropy,24,log2,8,16,128,best,0.6459869280749362
entropy,24,log2,8,16,128,random,0.6380644397699978
entropy,24,log2,8,32,128,best,0.6424376688901582
entropy,24,log2,8,32,128,random,0.6244020321268619
entropy,24,log2,8,64,128,best,0.6427438318700635
entropy,24,log2,8,64,128,random,0.6333199550019019
entropy,24,log2,8,128,128,best,0.6415631022164158
entropy,24,log2,8,128,128,random,0.6258646674105657
entropy,24,log2,8,256,128,best,0.6462890941605047
entropy,24,log2,8,256,128,random,0.6172038862713443
entropy,24,log2,16,1,128,best,0.6421991816860362
entropy,24,log2,16,1,128,random,0.6241334540045104
entropy,24,log2,16,2,128,best,0.6421991816860362
entropy,24,log2,16,2,128,random,0.6241334540045104
entropy,24,log2,16,4,128,best,0.6421991816860362
entropy,24,log2,16,4,128,random,0.6241334540045104
entropy,24,log2,16,8,128,best,0.6421991816860362
entropy,24,log2,16,8,128,random,0.6241334540045104
entropy,24,log2,16,16,128,best,0.6421991816860362
entropy,24,log2,16,16,128,random,0.6241334540045104
entropy,24,log2,16,32,128,best,0.6421991816860362
entropy,24,log2,16,32,128,random,0.6241334540045104
entropy,24,log2,16,64,128,best,0.6367628021063466
entropy,24,log2,16,64,128,random,0.617788219055235
entropy,24,log2,16,128,128,best,0.6406507200998898
entropy,24,log2,16,128,128,random,0.6136568366485174
entropy,24,log2,16,256,128,best,0.6372527220848948
entropy,24,log2,16,256,128,random,0.6205972483651142
entropy,24,log2,32,1,128,best,0.6258639269728876
entropy,24,log2,32,1,128,random,0.6092948631952807
entropy,24,log2,32,2,128,best,0.6258639269728876
entropy,24,log2,32,2,128,random,0.6092948631952807
entropy,24,log2,32,4,128,best,0.6258639269728876
entropy,24,log2,32,4,128,random,0.6092948631952807
entropy,24,log2,32,8,128,best,0.6258639269728876
entropy,24,log2,32,8,128,random,0.6092948631952807
entropy,24,log2,32,16,128,best,0.6258639269728876
entropy,24,log2,32,16,128,random,0.6092948631952807
entropy,24,log2,32,32,128,best,0.6258639269728876
entropy,24,log2,32,32,128,random,0.6092948631952807
entropy,24,log2,32,64,128,best,0.6258639269728876
entropy,24,log2,32,64,128,random,0.6092948631952807
entropy,24,log2,32,128,128,best,0.6362214955487205
entropy,24,log2,32,128,128,random,0.6077097081677886
entropy,24,log2,32,256,128,best,0.6364382025459365
entropy,24,log2,32,256,128,random,0.6071342616919416
entropy,24,log2,64,1,128,best,0.6231191508269797
entropy,24,log2,64,1,128,random,0.5983746761811136
entropy,24,log2,64,2,128,best,0.6231191508269797
entropy,24,log2,64,2,128,random,0.5983746761811136
entropy,24,log2,64,4,128,best,0.6231191508269797
entropy,24,log2,64,4,128,random,0.5983746761811136
entropy,24,log2,64,8,128,best,0.6231191508269797
entropy,24,log2,64,8,128,random,0.5983746761811136
entropy,24,log2,64,16,128,best,0.6231191508269797
entropy,24,log2,64,16,128,random,0.5983746761811136
entropy,24,log2,64,32,128,best,0.6231191508269797
entropy,24,log2,64,32,128,random,0.5983746761811136
entropy,24,log2,64,64,128,best,0.6231191508269797
entropy,24,log2,64,64,128,random,0.5983746761811136
entropy,24,log2,64,128,128,best,0.6231191508269797
entropy,24,log2,64,128,128,random,0.5983746761811136
entropy,24,log2,64,256,128,best,0.6222935658933407
entropy,24,log2,64,256,128,random,0.593829123556512
entropy,24,log2,128,1,128,best,0.6155493474086933
entropy,24,log2,128,1,128,random,0.5839079875188385
entropy,24,log2,128,2,128,best,0.6155493474086933
entropy,24,log2,128,2,128,random,0.5839079875188385
entropy,24,log2,128,4,128,best,0.6155493474086933
entropy,24,log2,128,4,128,random,0.5839079875188385
entropy,24,log2,128,8,128,best,0.6155493474086933
entropy,24,log2,128,8,128,random,0.5839079875188385
entropy,24,log2,128,16,128,best,0.6155493474086933
entropy,24,log2,128,16,128,random,0.5839079875188385
entropy,24,log2,128,32,128,best,0.6155493474086933
entropy,24,log2,128,32,128,random,0.5839079875188385
entropy,24,log2,128,64,128,best,0.6155493474086933
entropy,24,log2,128,64,128,random,0.5839079875188385
entropy,24,log2,128,128,128,best,0.6155493474086933
entropy,24,log2,128,128,128,random,0.5839079875188385
entropy,24,log2,128,256,128,best,0.6155493474086933
entropy,24,log2,128,256,128,random,0.5839079875188385
entropy,24,log2,256,1,128,best,0.5957119434969486
entropy,24,log2,256,1,128,random,0.5405446433967562
entropy,24,log2,256,2,128,best,0.5957119434969486
entropy,24,log2,256,2,128,random,0.5405446433967562
entropy,24,log2,256,4,128,best,0.5957119434969486
entropy,24,log2,256,4,128,random,0.5405446433967562
entropy,24,log2,256,8,128,best,0.5957119434969486
entropy,24,log2,256,8,128,random,0.5405446433967562
entropy,24,log2,256,16,128,best,0.5957119434969486
entropy,24,log2,256,16,128,random,0.5405446433967562
entropy,24,log2,256,32,128,best,0.5957119434969486
entropy,24,log2,256,32,128,random,0.5405446433967562
entropy,24,log2,256,64,128,best,0.5957119434969486
entropy,24,log2,256,64,128,random,0.5405446433967562
entropy,24,log2,256,128,128,best,0.5957119434969486
entropy,24,log2,256,128,128,random,0.5405446433967562
entropy,24,log2,256,256,128,best,0.5957119434969486
entropy,24,log2,256,256,128,random,0.5405446433967562
entropy,32,sqrt,1,1,128,best,0.6551956915861802
entropy,32,sqrt,1,1,128,random,0.6551018483934881
entropy,32,sqrt,1,2,128,best,0.6551956915861802
entropy,32,sqrt,1,2,128,random,0.6551018483934881
entropy,32,sqrt,1,4,128,best,0.6553201585140055
entropy,32,sqrt,1,4,128,random,0.6546021553485889
entropy,32,sqrt,1,8,128,best,0.6601381168509751
entropy,32,sqrt,1,8,128,random,0.6610286895557901
entropy,32,sqrt,1,16,128,best,0.6614197421264801
entropy,32,sqrt,1,16,128,random,0.6597444696187655
entropy,32,sqrt,1,32,128,best,0.6676172459459501
entropy,32,sqrt,1,32,128,random,0.6662020292366558
entropy,32,sqrt,1,64,128,best,0.6650039483953954
entropy,32,sqrt,1,64,128,random,0.6653511263217762
entropy,32,sqrt,1,128,128,best,0.6678522185954124
entropy,32,sqrt,1,128,128,random,0.6670003224183008
entropy,32,sqrt,1,256,128,best,0.6542505277971781
entropy,32,sqrt,1,256,128,random,0.6619279090388609
entropy,32,sqrt,2,1,128,best,0.6544668030950896
entropy,32,sqrt,2,1,128,random,0.65820630614036
entropy,32,sqrt,2,2,128,best,0.6544668030950896
entropy,32,sqrt,2,2,128,random,0.65820630614036
entropy,32,sqrt,2,4,128,best,0.6544668030950896
entropy,32,sqrt,2,4,128,random,0.65820630614036
entropy,32,sqrt,2,8,128,best,0.6557004330451344
entropy,32,sqrt,2,8,128,random,0.6611091303670706
entropy,32,sqrt,2,16,128,best,0.660532397488269
entropy,32,sqrt,2,16,128,random,0.6638584862251911
entropy,32,sqrt,2,32,128,best,0.663000363127391
entropy,32,sqrt,2,32,128,random,0.6678981847683915
entropy,32,sqrt,2,64,128,best,0.6660345873766641
entropy,32,sqrt,2,64,128,random,0.6648193860233365
entropy,32,sqrt,2,128,128,best,0.6590027906693438
entropy,32,sqrt,2,128,128,random,0.6631890367857035
entropy,32,sqrt,2,256,128,best,0.6571499481950202
entropy,32,sqrt,2,256,128,random,0.653780934616411
entropy,32,sqrt,4,1,128,best,0.6603536833581604
entropy,32,sqrt,4,1,128,random,0.6595558570905063
entropy,32,sqrt,4,2,128,best,0.6603536833581604
entropy,32,sqrt,4,2,128,random,0.6595558570905063
entropy,32,sqrt,4,4,128,best,0.6603536833581604
entropy,32,sqrt,4,4,128,random,0.6595558570905063
entropy,32,sqrt,4,8,128,best,0.6603536833581604
entropy,32,sqrt,4,8,128,random,0.6595558570905063
entropy,32,sqrt,4,16,128,best,0.6593795529078806
entropy,32,sqrt,4,16,128,random,0.6634540927211393
entropy,32,sqrt,4,32,128,best,0.6632572878696906
entropy,32,sqrt,4,32,128,random,0.6642360598025544
entropy,32,sqrt,4,64,128,best,0.6650772387643953
entropy,32,sqrt,4,64,128,random,0.6648630985744232
entropy,32,sqrt,4,128,128,best,0.6610545089842993
entropy,32,sqrt,4,128,128,random,0.6638250374732705
entropy,32,sqrt,4,256,128,best,0.6531564646433746
entropy,32,sqrt,4,256,128,random,0.6575783872624227
entropy,32,sqrt,8,1,128,best,0.6620394797986154
entropy,32,sqrt,8,1,128,random,0.663496696771721
entropy,32,sqrt,8,2,128,best,0.6620394797986154
entropy,32,sqrt,8,2,128,random,0.663496696771721
entropy,32,sqrt,8,4,128,best,0.6620394797986154
entropy,32,sqrt,8,4,128,random,0.663496696771721
entropy,32,sqrt,8,8,128,best,0.6620394797986154
entropy,32,sqrt,8,8,128,random,0.663496696771721
entropy,32,sqrt,8,16,128,best,0.6620394797986154
entropy,32,sqrt,8,16,128,random,0.663496696771721
entropy,32,sqrt,8,32,128,best,0.6596873012219411
entropy,32,sqrt,8,32,128,random,0.665320849274839
entropy,32,sqrt,8,64,128,best,0.6627329674114018
entropy,32,sqrt,8,64,128,random,0.661015040282522
entropy,32,sqrt,8,128,128,best,0.6597463908401906
entropy,32,sqrt,8,128,128,random,0.6655986291750368
entropy,32,sqrt,8,256,128,best,0.6560733672210849
entropy,32,sqrt,8,256,128,random,0.6551580886175631
entropy,32,sqrt,16,1,128,best,0.6601011523027652
entropy,32,sqrt,16,1,128,random,0.6586667665934064
entropy,32,sqrt,16,2,128,best,0.6601011523027652
entropy,32,sqrt,16,2,128,random,0.6586667665934064
entropy,32,sqrt,16,4,128,best,0.6601011523027652
entropy,32,sqrt,16,4,128,random,0.6586667665934064
entropy,32,sqrt,16,8,128,best,0.6601011523027652
entropy,32,sqrt,16,8,128,random,0.6586667665934064
entropy,32,sqrt,16,16,128,best,0.6601011523027652
entropy,32,sqrt,16,16,128,random,0.6586667665934064
entropy,32,sqrt,16,32,128,best,0.6601011523027652
entropy,32,sqrt,16,32,128,random,0.6586667665934064
entropy,32,sqrt,16,64,128,best,0.6554644776937385
entropy,32,sqrt,16,64,128,random,0.6580431767909009
entropy,32,sqrt,16,128,128,best,0.651718476594493
entropy,32,sqrt,16,128,128,random,0.6608273356872569
